sp_id	sp_hh_id	age	sex	work_id
3664	2298	31	M	240
3665	3167	50	F	188
3666	1320	33	M	267
3667	184	78	F	X
3668	1284	25	M	225
3669	2847	68	M	X
3670	1691	59	F	160
3671	2234	61	M	219
3672	1433	26	M	271
3673	3141	35	F	289
3674	2886	25	M	220
3675	1797	19	F	271
3676	627	70	M	X
3677	2907	34	M	147
3678	2056	55	F	158
3679	783	60	M	284
3680	1508	26	M	110
3681	1785	31	F	124
3682	775	33	F	288
3683	1760	40	F	145
3684	1864	62	M	153
3685	1007	66	M	X
3686	677	69	F	X
3687	3155	47	M	133
3688	1831	76	M	X
3689	211	37	M	183
3690	1337	29	M	234
3691	1628	41	M	161
3692	1361	78	F	X
3693	490	65	F	X
3694	1427	67	M	X
3695	2687	65	M	X
3696	191	61	M	156
3697	2719	18	F	192
3698	843	21	F	215
3699	335	49	F	175
3700	1643	62	F	232
3701	1111	59	F	175
3702	579	33	M	262
3703	62	77	M	X
3704	387	52	M	136
3705	1170	73	M	X
3706	2201	27	F	287
3707	619	61	M	292
3708	1684	75	M	X
3709	2746	45	M	243
3710	1878	36	M	129
3711	2226	57	F	141
3712	2895	68	F	X
3713	487	24	M	160
3714	3319	56	M	147
3715	1278	78	M	X
3716	2548	35	M	289
3717	541	55	F	183
3718	1536	38	F	192
3719	2061	49	M	291
3720	151	70	M	X
3721	1074	44	F	284
3722	1239	71	F	X
3723	991	61	M	167
3724	2692	49	M	145
3725	372	33	M	212
3726	1137	22	F	127
3727	2300	40	F	176
3728	2101	44	F	220
3729	1154	21	F	102
3730	193	79	F	X
3731	2639	50	M	136
3732	1081	39	M	275
3733	2145	51	M	246
3734	198	15	M	19
3735	2195	29	F	116
3736	1599	51	M	220
3737	1601	27	F	186
3738	2771	22	F	139
3739	684	19	M	277
3740	3084	74	M	X
3741	333	15	M	9
3742	1244	50	M	128
3743	1422	49	M	278
3744	1366	77	M	X
3745	1822	37	F	141
3746	2560	23	F	128
3747	2220	48	F	165
3748	1492	60	M	223
3749	1772	18	F	244
3750	2011	44	M	219
3751	3238	17	M	13
3752	3242	28	F	258
3753	2612	74	F	X
3754	2560	59	M	191
3755	1213	48	M	211
3756	1144	59	F	151
3757	105	75	F	X
3758	2722	30	F	266
3759	807	54	F	159
3760	1065	31	F	193
3761	889	48	F	278
3762	2924	30	M	243
3763	2725	74	F	X
3764	321	27	M	197
3765	2383	70	M	X
3766	3232	45	F	113
3767	2312	48	F	269
3768	2913	53	F	150
3769	1501	22	M	123
3770	2400	69	M	X
3771	1569	41	F	206
3772	1797	67	F	X
3773	3282	53	M	270
3774	1520	79	M	X
3775	1919	31	F	172
3776	1866	44	F	246
3777	1406	67	F	X
3778	2724	27	M	183
3779	1505	35	M	160
3780	2967	33	F	205
3781	1960	67	F	X
3782	5	33	F	193
3783	2082	71	M	X
3784	1169	39	M	162
3785	2399	45	M	253
3786	2631	69	F	X
3787	2513	37	F	194
3788	348	46	F	134
3789	1766	76	M	X
3790	125	24	M	166
3791	1814	68	M	X
3792	2405	66	F	X
3793	2575	34	F	155
3794	498	46	M	139
3795	1177	28	F	256
3796	53	64	F	233
3797	149	42	M	279
3798	503	67	M	X
3799	870	38	M	228
3800	219	36	M	279
3801	1301	44	M	123
3802	2500	77	F	X
3803	2131	18	M	201
3804	3290	73	F	X
3805	738	22	F	261
3806	2575	26	M	214
3807	2452	45	M	234
3808	290	48	F	174
3809	2468	63	F	110
3810	339	71	F	X
3811	2825	40	M	135
3812	2759	32	F	247
3813	1694	52	M	162
3814	1869	64	M	179
3815	987	22	F	290
3816	959	55	M	296
3817	1231	20	F	187
3818	2734	58	F	129
3819	1289	78	M	X
3820	2007	43	M	257
3821	3108	42	F	202
3822	373	25	M	211
3823	1512	79	M	X
3824	3331	33	F	183
3825	3042	23	M	249
3826	531	41	F	204
3827	924	48	F	288
3828	23	58	M	120
3829	2152	29	F	136
3830	241	65	M	X
3831	1005	27	F	126
3832	2951	63	M	201
3833	1897	70	F	X
3834	3325	65	F	X
3835	1166	51	M	262
3836	814	31	M	137
3837	655	72	M	X
3838	783	43	M	159
3839	2355	47	M	169
3840	8	74	M	X
3841	3141	69	M	X
3842	1715	24	M	131
3843	575	61	M	179
3844	3140	37	F	254
3845	912	35	M	230
3846	518	27	F	276
3847	3191	47	M	201
3848	3103	38	M	201
3849	1542	25	F	129
3850	483	31	F	121
3851	2255	61	M	118
3852	2717	39	F	130
3853	579	35	M	119
3854	387	26	F	246
3855	412	51	M	229
3856	1866	56	F	139
3857	1394	31	M	266
3858	1377	62	F	190
3859	1968	42	M	171
3860	1360	55	F	208
3861	2939	61	M	281
3862	906	32	M	126
3863	1313	27	M	178
3864	963	27	F	239
3865	965	45	F	177
3866	2188	16	F	7
3867	1977	30	F	116
3868	2348	23	F	183
3869	1037	52	M	237
3870	664	68	F	X
3871	825	70	M	X
3872	1888	59	M	246
3873	2448	48	M	257
3874	992	23	M	257
3875	1133	22	M	252
3876	2197	21	F	187
3877	1740	50	M	173
3878	2355	32	F	226
3879	1084	17	M	2
3880	435	42	M	201
3881	21	58	F	195
3882	2923	35	F	262
3883	2430	42	M	150
3884	2293	68	M	X
3885	1926	68	M	X
3886	3145	79	F	X
3887	1473	35	F	200
3888	1100	27	M	170
3889	2746	71	F	X
3890	2638	63	F	170
3891	390	68	F	X
3892	2616	24	F	254
3893	1355	67	F	X
3894	2307	58	F	109
3895	426	61	F	196
3896	1726	67	M	X
3897	1030	60	F	270
3898	6	27	F	282
3899	191	51	M	298
3900	148	38	F	233
3901	405	16	F	6
3902	258	28	F	176
3903	2778	24	F	275
3904	2138	49	M	176
3905	824	39	F	101
3906	10	17	M	19
3907	1111	31	F	150
3908	838	26	F	288
3909	3223	68	F	X
3910	988	38	F	246
3911	625	43	M	220
3912	30	57	M	227
3913	2176	39	M	101
3914	3150	74	M	X
3915	2469	79	M	X
3916	1079	42	F	150
3917	2353	30	M	253
3918	546	61	M	169
3919	1129	72	F	X
3920	1196	41	M	119
3921	1523	67	F	X
3922	2070	56	M	122
3923	2439	73	F	X
3924	617	61	M	153
3925	149	48	F	242
3926	1812	51	M	233
3927	2347	20	M	262
3928	172	21	F	235
3929	47	39	F	156
3930	626	47	F	277
3931	1811	69	M	X
3932	2255	72	F	X
3933	453	21	M	276
3934	1419	71	F	X
3935	2973	26	M	214
3936	754	30	F	248
3937	2756	57	F	222
3938	1009	21	M	135
3939	2724	65	F	X
3940	3248	46	F	170
3941	2903	22	F	168
3942	2831	59	M	157
3943	1134	73	M	X
3944	2732	18	F	162
3945	3011	43	F	115
3946	2912	43	M	233
3947	1226	42	M	177
3948	168	58	F	221
3949	86	18	M	279
3950	1678	23	F	101
3951	1983	19	F	213
3952	849	70	M	X
3953	3123	64	M	213
3954	3184	29	M	223
3955	1487	46	M	245
3956	442	42	M	262
3957	271	36	M	185
3958	1601	31	M	266
3959	344	73	M	X
3960	1207	71	F	X
3961	2551	40	F	228
3962	3082	39	M	264
3963	2542	24	F	120
3964	1258	59	F	100
3965	2292	25	F	231
3966	1533	67	F	X
3967	267	42	F	157
3968	1654	79	M	X
3969	893	63	M	100
3970	2249	61	M	240
3971	239	66	M	X
3972	915	68	M	X
3973	1439	74	M	X
3974	3017	71	F	X
3975	2532	61	M	273
3976	1461	45	F	274
3977	2294	60	M	106
3978	1882	40	F	150
3979	3080	19	F	102
3980	2200	66	M	X
3981	1416	68	M	X
3982	2259	47	M	277
3983	367	64	M	253
3984	2992	52	F	130
3985	1594	41	M	199
3986	86	29	M	161
3987	3127	75	F	X
3988	1737	35	F	253
3989	1658	60	M	294
3990	2042	20	M	207
3991	2494	52	F	154
3992	620	76	M	X
3993	2352	76	F	X
3994	132	60	F	255
3995	904	27	M	143
3996	988	17	F	17
3997	1222	20	M	265
3998	2095	22	M	129
3999	1764	58	M	165
4000	2805	47	F	235
4001	1227	64	M	113
4002	1285	25	M	200
4003	690	42	F	205
4004	1048	55	M	202
4005	687	30	M	161
4006	786	62	M	174
4007	340	70	F	X
4008	412	78	F	X
4009	1997	73	M	X
4010	3333	76	M	X
4011	286	25	M	290
4012	1110	32	F	178
4013	850	33	M	293
4014	430	69	M	X
4015	1605	40	M	206
4016	31	20	F	195
4017	603	18	F	139
4018	440	43	F	240
4019	985	73	F	X
4020	1373	31	F	206
4021	1919	57	M	116
4022	412	48	M	114
4023	528	22	M	260
4024	310	27	M	115
4025	2997	22	F	112
4026	1812	79	F	X
4027	1362	57	M	250
4028	2722	53	F	135
4029	2039	73	M	X
4030	2485	58	F	142
4031	704	23	M	277
4032	663	51	M	213
4033	365	50	M	173
4034	923	42	F	180
4035	2161	56	M	193
4036	176	57	M	240
4037	1173	56	F	129
4038	1202	69	M	X
4039	936	62	F	284
4040	382	36	F	129
4041	3295	41	F	298
4042	1283	27	M	109
4043	1213	59	F	198
4044	306	24	F	293
4045	1402	23	F	193
4046	602	68	M	X
4047	2391	41	F	138
4048	2204	48	M	136
4049	712	15	F	3
4050	3127	46	F	188
4051	1466	34	M	261
4052	3272	49	M	265
4053	403	31	M	113
4054	614	32	F	291
4055	2845	59	F	138
4056	2671	67	M	X
4057	1802	79	M	X
4058	2651	15	M	2
4059	177	72	M	X
4060	449	40	M	142
4061	743	34	F	280
4062	1565	24	F	230
4063	1979	73	M	X
4064	2349	55	M	268
4065	2755	19	F	107
4066	307	79	M	X
4067	751	31	M	195
4068	869	36	M	290
4069	214	55	M	164
4070	1618	25	F	178
4071	1664	70	M	X
4072	2531	65	F	X
4073	3139	35	F	231
4074	1598	40	F	167
4075	2181	33	F	191
4076	1673	74	M	X
4077	512	61	F	109
4078	2259	40	M	174
4079	3036	54	M	277
4080	987	19	F	250
4081	2765	35	M	160
4082	253	18	M	146
4083	38	37	F	102
4084	3115	29	F	202
4085	629	22	F	116
4086	987	55	M	121
4087	1726	33	M	215
4088	2094	60	F	190
4089	1478	42	F	243
4090	1702	29	M	203
4091	305	51	M	102
4092	1739	15	F	20
4093	2281	38	M	210
4094	245	41	M	260
4095	1745	54	F	141
4096	2808	77	F	X
4097	2887	75	M	X
4098	2206	50	M	229
4099	1025	38	M	138
4100	217	38	M	145
4101	2976	18	F	147
4102	507	48	M	126
4103	761	71	F	X
4104	2952	63	M	114
4105	2629	67	F	X
4106	1054	37	M	106
4107	2675	67	M	X
4108	2568	76	F	X
4109	1905	55	M	208
4110	275	71	F	X
4111	492	74	F	X
4112	827	68	F	X
4113	951	71	M	X
4114	2974	24	M	284
4115	2895	54	M	141
4116	3108	21	F	108
4117	3116	52	M	204
4118	1179	75	M	X
4119	1101	17	F	6
4120	1637	65	F	X
4121	1456	61	F	284
4122	39	52	F	175
4123	2287	50	M	129
4124	3085	55	F	282
4125	2170	27	F	183
4126	144	72	M	X
4127	2732	64	M	225
4128	2503	44	F	183
4129	2416	76	M	X
4130	759	39	M	153
4131	247	41	F	209
4132	2971	65	M	X
4133	3117	71	F	X
4134	765	61	M	126
4135	2423	53	M	183
4136	1315	30	M	286
4137	207	36	M	106
4138	2019	68	F	X
4139	2567	35	F	267
4140	2290	30	M	203
4141	3186	73	M	X
4142	2867	45	M	171
4143	2350	56	F	101
4144	3168	46	M	241
4145	1318	73	F	X
4146	701	48	M	237
4147	288	23	F	149
4148	2202	25	F	245
4149	1594	24	M	117
4150	2471	31	F	115
4151	850	62	M	151
4152	50	66	F	X
4153	1231	39	F	296
4154	2612	35	M	279
4155	2902	79	F	X
4156	2931	77	M	X
4157	2710	65	F	X
4158	2613	50	M	258
4159	2261	29	F	183
4160	3138	53	F	250
4161	3304	15	M	10
4162	1909	37	F	289
4163	2859	53	M	212
4164	2898	71	M	X
4165	1687	48	F	277
4166	1741	55	M	223
4167	1344	27	M	114
4168	1791	20	M	189
4169	3209	66	M	X
4170	2929	17	M	12
4171	1961	77	M	X
4172	1089	63	F	141
4173	1156	61	M	144
4174	2382	69	M	X
4175	32	78	F	X
4176	868	79	M	X
4177	2946	29	M	193
4178	1267	46	M	206
4179	1216	32	F	262
4180	1166	57	F	121
4181	1684	49	M	227
4182	601	72	M	X
4183	2026	47	F	137
4184	1585	28	M	196
4185	988	48	F	297
4186	1215	75	M	X
4187	1966	18	M	291
4188	3221	73	F	X
4189	2647	43	M	200
4190	1440	20	F	106
4191	520	63	F	143
4192	1759	54	M	175
4193	869	79	M	X
4194	2064	41	F	106
4195	1832	20	F	293
4196	1130	27	M	159
4197	283	78	M	X
4198	3176	76	M	X
4199	361	33	M	100
4200	1059	57	F	161
4201	2161	34	F	186
4202	2356	58	M	188
4203	1935	37	F	117
4204	959	16	M	12
4205	1077	36	F	234
4206	1105	71	F	X
4207	1640	21	M	214
4208	2882	70	M	X
4209	1393	30	M	153
4210	2290	65	M	X
4211	31	26	F	166
4212	704	67	F	X
4213	869	19	M	192
4214	1385	41	F	237
4215	233	26	F	288
4216	1058	31	M	158
4217	1267	20	M	286
4218	951	19	M	168
4219	59	71	F	X
4220	2819	42	M	290
4221	3150	73	M	X
4222	2766	47	F	197
4223	302	76	F	X
4224	2851	64	F	107
4225	2945	33	F	154
4226	2046	61	M	233
4227	2160	53	F	228
4228	1924	47	M	155
4229	317	27	M	203
4230	1889	68	F	X
4231	1169	21	M	213
4232	2716	28	M	187
4233	690	33	F	237
4234	1882	68	F	X
4235	1954	34	F	207
4236	18	43	M	122
4237	1179	38	M	243
4238	1530	77	F	X
4239	778	71	F	X
4240	360	22	F	200
4241	332	76	F	X
4242	1942	43	F	243
4243	528	31	F	155
4244	2060	20	F	207
4245	1099	72	M	X
4246	212	42	F	194
4247	1715	76	F	X
4248	2689	55	F	105
4249	2331	55	F	129
4250	3267	63	M	290
4251	2828	63	F	228
4252	1054	17	M	19
4253	1033	24	M	205
4254	1333	49	M	188
4255	1334	16	F	14
4256	2725	38	F	220
4257	2753	52	M	248
4258	2474	36	M	198
4259	1841	40	F	265
4260	1796	57	M	168
4261	1728	69	M	X
4262	591	53	F	162
4263	1715	43	F	149
4264	2139	34	M	111
4265	456	55	M	168
4266	444	68	F	X
4267	79	34	F	172
4268	1499	33	F	143
4269	927	44	M	151
4270	2151	67	F	X
4271	623	48	M	108
4272	1480	36	M	292
4273	3038	20	F	217
4274	3319	41	F	109
4275	234	24	F	145
4276	1618	62	F	202
4277	2692	73	M	X
4278	2031	73	M	X
4279	3307	16	M	4
4280	2838	43	M	285
4281	387	79	F	X
4282	2895	40	M	136
4283	1635	24	F	151
4284	38	67	F	X
4285	1185	73	M	X
4286	1486	36	M	198
4287	1968	65	M	X
4288	1473	62	M	180
4289	3189	35	M	112
4290	241	36	F	233
4291	1050	44	F	285
4292	1672	39	M	200
4293	562	42	M	227
4294	2000	79	M	X
4295	806	59	M	147
4296	1930	21	M	259
4297	2346	63	M	110
4298	805	23	F	180
4299	2202	50	F	104
4300	2780	15	M	6
4301	1676	24	M	216
4302	2516	50	F	248
4303	2097	60	M	141
4304	1678	46	M	180
4305	46	46	M	254
4306	2828	20	F	102
4307	1652	62	M	159
4308	82	52	F	293
4309	3116	31	M	192
4310	3003	41	M	148
4311	2321	68	F	X
4312	2442	64	M	133
4313	1810	49	F	136
4314	790	39	F	141
4315	595	42	M	292
4316	2106	29	F	287
4317	2613	18	F	100
4318	1	41	M	286
4319	2264	40	M	231
4320	3300	33	M	202
4321	1497	31	F	241
4322	766	57	M	209
4323	671	55	M	245
4324	2559	56	M	133
4325	1602	64	M	100
4326	915	54	F	152
4327	1845	53	M	121
4328	1996	37	M	288
4329	95	66	M	X
4330	493	61	M	249
4331	2813	77	M	X
4332	3070	57	F	277
4333	150	62	M	115
4334	1047	48	M	255
4335	2804	54	F	218
4336	1239	75	M	X
4337	399	64	F	185
4338	2458	76	F	X
4339	2179	72	F	X
4340	855	47	F	297
4341	2196	30	M	141
4342	381	62	M	293
4343	3181	24	F	170
4344	552	52	F	216
4345	3193	33	F	262
4346	295	50	F	119
4347	1144	73	F	X
4348	456	77	M	X
4349	1554	60	F	207
4350	169	17	M	2
4351	710	79	F	X
4352	1947	22	F	106
4353	2020	65	M	X
4354	3215	20	F	276
4355	2085	53	M	108
4356	1722	74	M	X
4357	1285	42	F	126
4358	2279	68	F	X
4359	254	51	M	229
4360	2377	23	M	184
4361	1321	70	F	X
4362	3028	73	M	X
4363	2058	16	F	4
4364	2494	75	F	X
4365	2970	72	F	X
4366	2884	74	M	X
4367	3302	54	F	159
4368	2126	50	M	211
4369	2241	51	M	185
4370	401	32	F	276
4371	2157	77	M	X
4372	2840	36	M	229
4373	1947	25	M	244
4374	2311	72	M	X
4375	2377	71	M	X
4376	363	18	F	182
4377	2307	21	F	203
4378	1359	75	M	X
4379	85	68	F	X
4380	1546	15	F	20
4381	1825	69	F	X
4382	308	17	M	6
4383	262	52	M	225
4384	1922	15	F	18
4385	2845	52	F	197
4386	631	43	F	259
4387	680	19	M	150
4388	865	35	M	187
4389	3323	61	F	269
4390	2372	49	M	162
4391	2973	15	M	3
4392	3301	26	M	188
4393	1726	74	F	X
4394	1852	41	M	191
4395	727	70	M	X
4396	1261	37	F	175
4397	3026	39	F	125
4398	1649	35	F	275
4399	217	75	M	X
4400	1270	77	M	X
4401	448	66	M	X
4402	319	39	M	207
4403	3042	69	M	X
4404	1910	60	M	107
4405	2085	46	F	232
4406	2779	69	M	X
4407	3059	19	M	238
4408	1058	50	F	141
4409	39	63	F	218
4410	1603	72	M	X
4411	2257	53	M	268
4412	830	75	F	X
4413	856	23	M	207
4414	3224	20	F	246
4415	2947	49	F	275
4416	3271	53	M	280
4417	2649	36	F	282
4418	2808	55	M	219
4419	1859	19	F	288
4420	1103	56	F	259
4421	1501	44	F	145
4422	2482	71	M	X
4423	1821	43	M	191
4424	842	51	M	263
4425	2080	27	M	245
4426	3159	46	M	173
4427	2441	60	M	195
4428	3316	37	F	117
4429	1256	59	F	239
4430	2958	31	M	214
4431	2240	20	M	171
4432	1940	32	M	145
4433	270	36	F	282
4434	2786	47	M	137
4435	2125	44	M	229
4436	735	46	M	108
4437	884	56	F	207
4438	3239	24	F	232
4439	2332	50	F	197
4440	1113	48	F	118
4441	2592	42	M	170
4442	649	25	M	138
4443	1180	53	M	141
4444	2298	61	F	244
4445	2143	33	M	290
4446	17	29	F	189
4447	117	42	M	273
4448	983	38	M	206
4449	2381	23	M	247
4450	1847	61	M	297
4451	1546	47	F	235
4452	3152	76	F	X
4453	2694	33	F	195
4454	3275	54	M	246
4455	2164	61	F	131
4456	963	79	M	X
4457	3292	43	M	225
4458	1277	64	M	246
4459	3241	27	M	123
4460	847	15	M	17
4461	2364	48	F	219
4462	2858	62	F	117
4463	372	62	M	239
4464	2808	63	M	140
4465	2925	78	F	X
4466	3025	75	M	X
4467	1607	43	F	186
4468	156	53	M	275
4469	2662	40	F	181
4470	3085	31	M	291
4471	2556	27	F	243
4472	465	40	M	250
4473	783	63	M	266
4474	804	21	M	132
4475	220	72	M	X
4476	2063	63	M	123
4477	1774	67	F	X
4478	117	79	M	X
4479	2379	76	M	X
4480	2104	31	M	160
4481	1375	57	M	154
4482	3204	39	F	288
4483	2019	17	F	20
4484	3298	43	F	267
4485	308	46	M	285
4486	222	40	M	218
4487	1197	30	M	171
4488	797	39	M	173
4489	1530	68	M	X
4490	3229	42	F	228
4491	151	70	F	X
4492	1721	79	F	X
4493	3250	55	M	184
4494	1557	65	F	X
4495	112	43	F	252
4496	683	33	M	195
4497	1162	55	F	152
4498	3305	59	M	288
4499	2380	29	M	273
4500	1566	17	M	14
4501	893	25	M	159
4502	1331	67	M	X
4503	161	60	F	150
4504	1426	44	M	220
4505	278	71	M	X
4506	1557	32	F	172
4507	2945	65	M	X
4508	497	62	M	275
4509	1396	22	F	267
4510	1916	36	F	106
4511	655	20	M	174
4512	3108	71	F	X
4513	303	50	M	118
4514	438	71	F	X
4515	2774	63	F	242
4516	3104	59	M	169
4517	186	59	M	288
4518	3246	34	M	155
4519	1590	78	F	X
4520	673	17	F	10
4521	1274	68	F	X
4522	1001	78	M	X
4523	2327	54	F	273
4524	683	73	M	X
4525	1719	69	M	X
4526	3074	76	F	X
4527	3266	18	F	179
4528	3238	74	F	X
4529	3059	44	F	208
4530	925	16	F	11
4531	3182	76	M	X
4532	2428	63	F	284
4533	2883	23	M	134
4534	999	45	F	171
4535	285	75	F	X
4536	421	62	M	191
4537	2161	39	F	102
4538	3066	50	F	165
4539	2276	22	M	280
4540	1495	72	M	X
4541	528	59	F	151
4542	2544	76	F	X
4543	31	53	F	192
4544	162	72	M	X
4545	1842	78	F	X
4546	705	58	F	280
4547	722	43	F	281
4548	1402	73	M	X
4549	446	23	F	146
4550	2792	20	M	102
4551	427	43	M	292
4552	2552	72	M	X
4553	1551	31	M	242
4554	1968	30	M	183
4555	721	17	F	2
4556	2732	35	M	149
4557	1802	78	F	X
4558	2630	50	F	132
4559	1965	76	M	X
4560	1058	56	M	172
4561	2045	56	M	102
4562	736	75	M	X
4563	2739	27	F	101
4564	758	25	F	231
4565	1796	68	M	X
4566	1644	30	M	115
4567	754	22	F	281
4568	24	73	F	X
4569	1240	71	M	X
4570	55	54	F	132
4571	3098	73	F	X
4572	1305	16	F	9
4573	2852	24	M	156
4574	2375	58	M	139
4575	970	25	F	151
4576	2234	16	M	18
4577	2543	64	F	115
4578	3084	26	F	235
4579	434	37	M	186
4580	208	32	M	159
4581	133	76	F	X
4582	1363	76	M	X
4583	1220	52	M	263
4584	1286	52	M	102
4585	1306	75	M	X
4586	369	15	F	15
4587	3175	59	F	201
4588	1207	42	M	122
4589	2471	35	F	230
4590	3081	27	M	257
4591	2292	41	M	272
4592	782	21	M	116
4593	2672	36	F	213
4594	567	67	F	X
4595	527	18	F	285
4596	37	37	M	157
4597	178	47	F	209
4598	639	42	F	284
4599	2900	22	M	234
4600	72	15	M	7
4601	2400	51	M	177
4602	2671	77	M	X
4603	1173	36	F	285
4604	1721	35	F	283
4605	105	49	M	242
4606	1683	19	M	143
4607	221	74	M	X
4608	1850	60	M	111
4609	863	64	F	107
4610	2566	62	M	179
4611	3332	20	M	140
4612	299	70	F	X
4613	2909	73	M	X
4614	42	43	M	261
4615	771	32	M	145
4616	2945	16	M	16
4617	2540	22	M	232
4618	1463	68	F	X
4619	3119	52	F	104
4620	2133	62	F	129
4621	1710	41	F	216
4622	3130	34	M	277
4623	991	26	M	104
4624	711	57	M	240
4625	209	75	M	X
4626	1272	45	M	148
4627	1235	75	M	X
4628	39	49	F	188
4629	1276	29	M	149
4630	2974	30	M	113
4631	1827	27	F	207
4632	762	49	F	145
4633	1437	73	M	X
4634	2994	35	F	181
4635	1470	68	F	X
4636	2100	44	M	225
4637	374	62	M	183
4638	931	49	F	133
4639	156	52	F	170
4640	1566	45	F	274
4641	1114	38	F	159
4642	2727	63	F	173
4643	2399	46	F	180
4644	2117	69	M	X
4645	3235	72	M	X
4646	1266	17	F	11
4647	3124	24	F	197
4648	654	39	M	190
4649	63	75	F	X
4650	509	43	M	194
4651	2340	33	F	277
4652	3163	57	F	231
4653	1688	75	F	X
4654	1448	57	F	268
4655	1693	39	M	286
4656	2869	34	M	159
4657	1389	62	M	212
4658	2198	38	M	180
4659	1295	25	F	289
4660	2929	69	M	X
4661	1605	42	M	183
4662	1140	77	M	X
4663	704	73	F	X
4664	516	19	F	124
4665	1938	65	F	X
4666	1834	35	F	132
4667	1265	26	F	118
4668	30	64	M	156
4669	3215	18	M	114
4670	326	56	M	140
4671	2997	52	M	296
4672	16	39	F	159
4673	111	28	M	208
4674	2920	46	F	195
4675	2761	25	F	121
4676	107	75	M	X
4677	2427	32	M	270
4678	2210	41	M	259
4679	283	69	M	X
4680	269	68	M	X
4681	2532	35	F	240
4682	2715	58	M	265
4683	3145	19	F	125
4684	1221	55	F	232
4685	1267	73	M	X
4686	598	68	F	X
4687	799	36	F	224
4688	1283	79	F	X
4689	2846	78	F	X
4690	1173	18	F	276
4691	1891	79	M	X
4692	2438	29	M	196
4693	2012	36	M	232
4694	2464	61	F	170
4695	426	60	F	275
4696	3045	28	M	117
4697	1726	64	F	194
4698	3289	34	F	233
4699	2915	64	F	165
4700	2134	47	F	226
4701	1240	73	F	X
4702	2471	57	M	141
4703	118	26	M	216
4704	3007	54	F	279
4705	2930	34	M	110
4706	3040	52	M	125
4707	2463	17	F	2
4708	599	42	M	267
4709	2088	70	M	X
4710	1185	27	F	155
4711	2751	51	M	217
4712	2585	63	F	278
4713	2468	50	M	247
4714	664	68	M	X
4715	2143	40	M	156
4716	1582	54	M	104
4717	3021	57	F	113
4718	650	36	F	123
4719	1490	34	M	167
4720	288	22	F	279
4721	1700	43	F	147
4722	412	54	M	274
4723	2448	44	M	159
4724	2576	69	F	X
4725	1042	30	F	102
4726	136	60	F	218
4727	2026	76	F	X
4728	759	21	M	236
4729	1272	59	F	199
4730	2891	73	F	X
4731	2758	70	F	X
4732	1025	62	M	182
4733	381	41	F	123
4734	2557	67	F	X
4735	1529	49	M	231
4736	806	65	M	X
4737	476	51	F	236
4738	954	71	M	X
4739	849	22	F	100
4740	897	34	F	215
4741	32	67	M	X
4742	1928	26	M	262
4743	2166	63	M	239
4744	3256	31	F	245
4745	191	78	M	X
4746	1771	56	F	109
4747	1774	43	M	245
4748	2122	33	F	251
4749	623	25	F	228
4750	1127	64	M	178
4751	2919	72	M	X
4752	586	48	F	299
4753	2468	34	M	198
4754	473	64	M	243
4755	1788	24	M	242
4756	114	46	M	289
4757	1403	66	M	X
4758	1337	29	M	232
4759	2378	17	M	13
4760	339	51	F	217
4761	2286	54	M	151
4762	1197	54	F	298
4763	79	70	M	X
4764	464	37	F	211
4765	1922	25	F	234
4766	2653	78	M	X
4767	1988	22	M	254
4768	562	70	M	X
4769	285	74	M	X
4770	223	24	F	211
4771	2641	53	F	112
4772	1290	42	M	116
4773	1691	63	F	143
4774	2421	50	M	240
4775	1257	27	F	172
4776	2959	50	M	104
4777	828	40	F	132
4778	2284	18	M	231
4779	2719	78	F	X
4780	828	52	M	253
4781	2811	36	M	167
4782	1961	16	F	16
4783	1966	45	F	249
4784	2428	25	F	135
4785	2842	60	F	201
4786	614	76	F	X
4787	563	78	M	X
4788	2468	24	F	285
4789	2100	54	F	282
4790	1745	38	F	262
4791	2867	58	F	124
4792	1806	74	M	X
4793	1969	76	M	X
4794	2253	31	M	171
4795	3049	79	M	X
4796	731	71	F	X
4797	257	69	M	X
4798	185	67	M	X
4799	2193	70	F	X
4800	2032	23	F	180
4801	1714	36	F	160
4802	3086	27	F	117
4803	246	62	F	157
4804	2235	32	F	175
4805	3331	54	M	220
4806	866	31	M	156
4807	2088	29	F	196
4808	601	29	M	162
4809	962	77	F	X
4810	1442	53	F	111
4811	3034	27	M	110
4812	2057	46	M	240
4813	2398	23	M	262
4814	2132	54	M	126
4815	533	34	M	203
4816	989	77	F	X
4817	2043	58	M	166
4818	358	52	M	188
4819	378	74	F	X
4820	2220	62	M	144
4821	1049	32	M	180
4822	393	30	M	166
4823	1127	69	M	X
4824	702	53	M	249
4825	3308	73	F	X
4826	1434	76	M	X
4827	2597	27	M	201
4828	784	20	F	190
4829	1829	74	M	X
4830	2380	28	F	141
4831	2842	68	F	X
4832	2697	18	F	119
4833	983	53	M	147
4834	3101	39	M	117
4835	2591	46	M	227
4836	1043	73	M	X
4837	1172	77	F	X
4838	2539	52	F	176
4839	2331	67	F	X
4840	862	42	M	297
4841	1877	17	F	10
4842	1836	36	M	105
4843	1699	52	F	138
4844	113	76	F	X
4845	1686	71	F	X
4846	3327	20	M	110
4847	1623	46	F	211
4848	1423	24	F	252
4849	862	17	M	12
4850	2658	73	F	X
4851	1933	63	F	193
4852	508	73	M	X
4853	1668	45	M	154
4854	466	76	M	X
4855	2872	66	M	X
4856	2657	55	F	183
4857	1122	45	F	157
4858	290	36	M	136
4859	2916	18	F	115
